transaction_id,branch_id,transaction_date,customer_id,product_id,quantity,unit_price,discount,revenue
TXN0000309,BR009,2026-01-06,CUST02957,PROD0344,11,1273.7,88.78,13921.92
TXN0000310,BR005,2026-01-23,CUST01626,PROD0405,3,194.26,20.57,562.21
TXN0000311,BR010,2026-07-27,CUST02061,PROD0290,15,875.28,32.72,13096.48
TXN0000312,BR007,2026-08-28,CUST01613,PROD0111,6,361.68,58.18,2111.9
TXN0000313,BR001,2026-07-04,CUST02736,PROD0193,15,1270.1,73.08,18978.42
TXN0000314,BR008,2026-02-10,CUST01715,PROD0047,8,1491.07,11.39,11917.17
TXN0000315,BR003,2026-02-22,CUST01240,PROD0129,11,1289.07,81.85,14097.92
TXN0000316,BR004,2026-08-19,CUST01580,PROD0345,13,376.66,36.15,4860.43
TXN0000317,BR001,2026-08-05,CUST00655,PROD0295,11,1175.31,89.37,12839.04
TXN0000318,BR004,2026-05-20,CUST02711,PROD0063,5,1242.48,56.15,6156.25
TXN0000319,BR004,2026-08-15,CUST00022,PROD0304,8,900.01,30.82,7169.26
TXN0000320,BR005,2026-04-28,CUST00666,PROD0041,12,424.45,39.56,5053.84
TXN0000321,BR006,2026-05-28,CUST01629,PROD0113,10,1061.1,90.4,10520.6
TXN0000322,BR010,2026-01-31,CUST00936,PROD0320,4,22.62,22.62,67.86
TXN0000323,BR007,2026-01-16,CUST01224,PROD0343,12,509.14,87.4,6022.28
TXN0000324,BR001,2026-05-14,CUST01586,PROD0398,11,524.49,56.05,5713.34
TXN0000325,BR002,2026-07-07,CUST01935,PROD0340,1,276.92,15.48,261.44
TXN0000326,BR003,2026-04-27,CUST02207,PROD0170,8,43.2,53.84,291.76
TXN0000327,BR008,2026-06-02,CUST01091,PROD0113,14,1371.08,65.57,19129.55
TXN0000328,BR010,2026-03-17,CUST00900,PROD0128,15,1466.06,31.07,21959.83
TXN0000329,BR003,2026-03-29,CUST02684,PROD0484,2,943.51,36.9,1850.12
TXN0000330,BR004,2026-06-21,CUST00959,PROD0220,4,1317.55,43.28,5226.92
TXN0000331,BR001,2026-02-03,CUST00443,PROD0039,10,1449.76,82.49,14415.11
TXN0000332,BR009,2026-01-31,CUST01280,PROD0111,6,1045.16,98.34,6172.62
TXN0000333,BR006,2026-04-19,CUST01897,PROD0196,8,960.73,52.16,7633.68
TXN0000334,BR008,2026-04-23,CUST00188,PROD0082,2,192.51,60.2,324.82
TXN0000335,BR002,2026-03-07,CUST00382,PROD0148,7,332.67,9.08,2319.61
TXN0000336,BR004,2026-08-06,CUST00287,PROD0407,12,342.11,96.13,4009.19
TXN0000337,BR007,2026-07-19,CUST01341,PROD0367,4,912.96,20.44,3631.4
TXN0000338,BR004,2026-01-12,CUST00411,PROD0137,13,1413.94,71.17,18310.05
TXN0000339,BR007,2026-01-03,CUST02081,PROD0003,10,1463.27,98.33,14534.37
TXN0000340,BR003,2026-05-31,CUST01699,PROD0290,6,767.19,64.27,4538.87
TXN0000341,BR001,2026-05-29,CUST01857,PROD0216,3,1111.49,11.55,3322.92
TXN0000342,BR003,2026-06-29,CUST00683,PROD0390,14,1470.15,45.5,20536.6
TXN0000343,BR009,2026-07-07,CUST02507,PROD0133,13,691.79,65.6,8927.67
TXN0000344,BR002,2026-08-10,CUST02570,PROD0472,14,1078.5,49.23,15049.77
TXN0000345,BR009,2026-08-15,CUST01150,PROD0231,4,174.37,15.97,681.51
TXN0000346,BR001,2026-02-05,CUST01343,PROD0469,6,618.96,23.42,3690.34
TXN0000347,BR005,2026-05-28,CUST01397,PROD0469,5,591.29,10.99,2945.46
TXN0000348,BR007,2026-02-09,CUST01793,PROD0182,11,530.33,46.04,5787.59
TXN0000349,BR006,2026-07-09,CUST02161,PROD0485,7,1048.55,58.6,7281.25
TXN0000350,BR001,2026-05-18,CUST00875,PROD0188,5,335.83,7.61,1671.54
TXN0000351,BR004,2026-01-30,CUST00770,PROD0404,15,116.58,98.19,1650.51
TXN0000352,BR010,2026-04-24,CUST00239,PROD0395,5,1063.56,39.46,5278.34
TXN0000353,BR003,2026-04-27,CUST00799,PROD0048,4,909.01,0.06,3635.98
TXN0000354,BR002,2026-08-02,CUST02555,PROD0178,15,506.18,51.57,7541.13
TXN0000355,BR004,2026-02-07,CUST02296,PROD0315,4,1184.99,91.74,4648.22
TXN0000356,BR003,2026-05-08,CUST00055,PROD0050,5,608.53,63.92,2978.73
TXN0000357,BR009,2026-03-03,CUST01362,PROD0191,14,643.7,64.86,8946.94
TXN0000358,BR005,2026-03-31,CUST02227,PROD0487,11,341.74,51.86,3707.28
TXN0000359,BR004,2026-06-14,CUST00803,PROD0029,3,41.38,31.04,93.1
TXN0000360,BR003,2026-05-04,CUST00770,PROD0034,5,814.04,79.93,3990.27
TXN0000361,BR002,2026-04-26,CUST02129,PROD0066,5,806.57,28.22,4004.63
TXN0000362,BR005,2026-02-17,CUST00469,PROD0299,10,558.23,26.58,5555.72
TXN0000363,BR005,2026-03-17,CUST00278,PROD0048,7,572.34,84.6,3921.78
TXN0000364,BR003,2026-07-27,CUST00572,PROD0375,2,45.46,21.45,69.47
TXN0000365,BR005,2026-07-08,CUST00756,PROD0120,10,1257.52,44.02,12531.18
TXN0000366,BR006,2026-07-26,CUST02940,PROD0071,3,240.65,68.08,653.87
TXN0000367,BR008,2026-08-31,CUST02368,PROD0427,11,881.37,5.79,9689.28
TXN0000368,BR006,2026-03-03,CUST00448,PROD0363,9,188.71,6.02,1692.37
TXN0000369,BR002,2026-04-15,CUST01570,PROD0311,6,460.46,87.84,2674.92
TXN0000370,BR002,2026-08-08,CUST02775,PROD0403,4,685.34,3.58,2737.78
TXN0000371,BR006,2026-05-24,CUST01014,PROD0036,10,1158.16,8.52,11573.08
TXN0000372,BR005,2026-01-04,CUST02695,PROD0166,15,202.92,65.33,2978.47
TXN0000373,BR005,2026-06-11,CUST00987,PROD0494,1,717.37,25.35,692.02
TXN0000374,BR010,2026-08-20,CUST01428,PROD0411,5,1375.49,9.92,6867.53
TXN0000375,BR001,2026-05-16,CUST00558,PROD0193,1,623.14,1.05,622.09
TXN0000376,BR010,2026-04-15,CUST00872,PROD0056,2,346.26,9.05,683.47
TXN0000377,BR009,2026-02-16,CUST01734,PROD0365,2,698.67,74.0,1323.34
TXN0000378,BR004,2026-07-27,CUST02232,PROD0039,5,852.13,94.81,4165.84
TXN0000379,BR001,2026-08-01,CUST00065,PROD0349,3,539.0,84.74,1532.26
TXN0000380,BR007,2026-07-26,CUST02035,PROD0317,10,12.26,25.71,96.89
TXN0000381,BR009,2026-06-30,CUST01747,PROD0033,1,565.96,34.21,531.75
TXN0000382,BR010,2026-05-15,CUST01838,PROD0038,5,27.86,34.83,104.47
TXN0000383,BR010,2026-06-10,CUST02915,PROD0462,11,128.53,67.8,1346.03
TXN0000384,BR003,2026-08-04,CUST00905,PROD0175,1,501.34,4.51,496.83
TXN0000385,BR003,2026-07-06,CUST00900,PROD0289,12,932.49,95.01,11094.87
TXN0000386,BR010,2026-01-12,CUST02402,PROD0408,6,531.36,31.85,3156.31
TXN0000387,BR009,2026-02-26,CUST00322,PROD0162,6,1437.21,6.51,8616.75
TXN0000388,BR007,2026-06-05,CUST01366,PROD0117,9,743.86,49.62,6645.12
TXN0000389,BR002,2026-05-16,CUST00723,PROD0166,4,576.73,90.24,2216.68
TXN0000390,BR007,2026-06-01,CUST01726,PROD0463,2,751.68,80.92,1422.44
TXN0000391,BR009,2026-04-16,CUST01867,PROD0325,7,1010.8,96.92,6978.68
TXN0000392,BR009,2026-02-24,CUST00600,PROD0368,13,1383.98,33.83,17957.91
TXN0000393,BR005,2026-03-27,CUST01234,PROD0032,7,281.06,2.8,1964.62
TXN0000394,BR002,2026-02-03,CUST00450,PROD0165,2,92.4,46.2,138.6
TXN0000395,BR005,2026-02-26,CUST01389,PROD0430,6,692.86,38.29,4118.87
TXN0000396,BR002,2026-06-29,CUST00591,PROD0432,2,1465.07,89.04,2841.1
TXN0000397,BR006,2026-05-01,CUST02883,PROD0165,7,1360.85,16.6,9509.35
TXN0000398,BR007,2026-04-19,CUST01089,PROD0180,10,570.65,53.89,5652.61
TXN0000399,BR009,2026-06-22,CUST01777,PROD0396,5,949.45,67.46,4679.79
TXN0000400,BR008,2026-03-12,CUST00475,PROD0400,6,849.17,90.03,5004.99
TXN0000401,BR008,2026-03-09,CUST02806,PROD0153,12,1227.03,36.19,14688.17
TXN0000402,BR008,2026-01-10,CUST01970,PROD0144,12,654.81,33.83,7823.89
TXN0000403,BR010,2026-02-17,CUST01561,PROD0218,13,1467.26,93.03,18981.35
TXN0000404,BR008,2026-04-07,CUST00715,PROD0099,11,1078.87,84.85,11782.72
TXN0000405,BR003,2026-01-30,CUST01118,PROD0037,2,1247.76,73.07,2422.45
TXN0000406,BR001,2026-03-16,CUST02163,PROD0406,9,572.61,75.23,5078.26
TXN0000407,BR006,2026-03-03,CUST02940,PROD0394,10,185.89,20.11,1838.79
TXN0000408,BR006,2026-05-27,CUST00906,PROD0279,14,977.81,9.17,13680.17
TXN0000409,BR007,2026-07-15,CUST01825,PROD0305,7,176.55,23.06,1212.79
TXN0000410,BR008,2026-06-17,CUST00105,PROD0346,7,190.2,51.41,1279.99
TXN0000411,BR006,2026-08-18,CUST01828,PROD0376,9,1288.54,26.73,11570.13
TXN0000412,BR006,2026-05-23,CUST02998,PROD0070,7,673.67,28.43,4687.26
TXN0000413,BR002,2026-05-07,CUST02201,PROD0432,3,706.49,4.04,2115.43
TXN0000414,BR009,2026-01-28,CUST00380,PROD0401,2,1111.99,52.03,2171.95
TXN0000415,BR008,2026-02-21,CUST00077,PROD0316,3,166.84,63.85,436.67
TXN0000416,BR009,2026-07-07,CUST02655,PROD0445,8,1217.04,62.78,9673.54
TXN0000417,BR008,2026-01-07,CUST00842,PROD0350,12,984.5,23.19,11790.81
TXN0000418,BR007,2026-03-16,CUST01294,PROD0497,14,1435.09,4.15,20087.11
TXN0000419,BR007,2026-07-09,CUST00557,PROD0100,7,853.79,68.32,5908.21
TXN0000420,BR008,2026-05-01,CUST02890,PROD0151,9,1300.39,35.0,11668.51
TXN0000421,BR010,2026-07-02,CUST02743,PROD0402,6,277.21,38.29,1624.97
TXN0000422,BR006,2026-03-02,CUST01325,PROD0479,10,1217.04,72.74,12097.66
TXN0000423,BR006,2026-06-20,CUST01953,PROD0176,10,910.23,50.27,9052.03
TXN0000424,BR004,2026-08-01,CUST00305,PROD0269,6,340.68,58.16,1985.92
TXN0000425,BR005,2026-03-20,CUST00741,PROD0168,4,1487.34,18.92,5930.44
TXN0000426,BR010,2026-01-01,CUST00282,PROD0253,12,51.39,96.36,520.32
TXN0000427,BR009,2026-07-02,CUST00613,PROD0092,15,1284.05,28.94,19231.81
TXN0000428,BR002,2026-02-15,CUST02678,PROD0189,12,1022.63,5.95,12265.61
TXN0000429,BR007,2026-08-08,CUST01382,PROD0068,2,724.19,17.32,1431.06
TXN0000430,BR010,2026-02-26,CUST00429,PROD0096,10,579.79,50.82,5747.08
TXN0000431,BR009,2026-02-16,CUST01685,PROD0231,9,783.48,50.61,7000.71
TXN0000432,BR005,2026-06-04,CUST00121,PROD0165,4,704.46,15.26,2802.58
TXN0000433,BR002,2026-01-13,CUST02436,PROD0299,10,445.52,35.89,4419.31
TXN0000434,BR010,2026-04-04,CUST02189,PROD0312,2,522.57,28.02,1017.12
TXN0000435,BR004,2026-05-10,CUST00408,PROD0044,10,1104.99,12.62,11037.28
TXN0000436,BR007,2026-01-30,CUST01144,PROD0175,15,504.87,55.45,7517.6
TXN0000437,BR008,2026-01-16,CUST02783,PROD0423,13,1496.74,85.17,19372.45
TXN0000438,BR001,2026-05-19,CUST00493,PROD0124,4,396.21,71.91,1512.93
TXN0000439,BR009,2026-07-02,CUST02751,PROD0488,11,1467.98,35.44,16112.34
TXN0000440,BR002,2026-02-17,CUST02427,PROD0002,15,147.19,11.79,2196.06
TXN0000441,BR001,2026-07-15,CUST01257,PROD0264,15,1269.2,43.3,18994.7
TXN0000442,BR005,2026-05-15,CUST01895,PROD0185,5,268.5,58.4,1284.1
TXN0000443,BR001,2026-03-25,CUST02175,PROD0001,14,977.68,56.02,13631.5
TXN0000444,BR001,2026-06-20,CUST02744,PROD0124,15,987.78,47.06,14769.64
TXN0000445,BR004,2026-02-02,CUST00381,PROD0102,4,1139.62,4.66,4553.82
TXN0000446,BR001,2026-04-28,CUST01105,PROD0383,2,63.8,0.27,127.33
TXN0000447,BR009,2026-03-15,CUST00835,PROD0253,3,647.73,79.3,1863.89
TXN0000448,BR008,2026-01-06,CUST02067,PROD0224,5,827.68,90.39,4048.01
TXN0000449,BR001,2026-03-19,CUST00128,PROD0335,7,580.07,59.43,4001.06
TXN0000450,BR008,2026-07-15,CUST00680,PROD0290,1,9.99,2.5,7.49
TXN0000451,BR003,2026-04-12,CUST02551,PROD0402,15,64.01,46.86,913.29
TXN0000452,BR007,2026-01-22,CUST00223,PROD0263,15,1032.56,54.88,15433.52
TXN0000453,BR003,2026-07-05,CUST02517,PROD0378,12,655.44,98.43,7766.85
TXN0000454,BR004,2026-07-22,CUST02679,PROD0292,5,454.96,20.52,2254.28
TXN0000455,BR003,2026-03-28,CUST02565,PROD0041,5,736.92,38.24,3646.36
TXN0000456,BR005,2026-03-28,CUST02531,PROD0400,7,1385.86,29.01,9672.01
TXN0000457,BR010,2026-08-28,CUST02361,PROD0457,10,395.07,69.06,3881.64
TXN0000458,BR007,2026-03-17,CUST00354,PROD0320,3,125.95,52.94,324.91
TXN0000459,BR006,2026-05-09,CUST01079,PROD0489,11,646.89,34.93,7080.86
TXN0000460,BR004,2026-06-16,CUST02580,PROD0250,7,411.26,28.12,2850.7
TXN0000461,BR002,2026-02-04,CUST02214,PROD0174,6,1414.55,25.53,8461.77
TXN0000462,BR010,2026-03-31,CUST02842,PROD0144,12,1262.51,63.88,15086.24
TXN0000463,BR010,2026-04-30,CUST00725,PROD0448,14,131.28,53.15,1784.77
TXN0000464,BR009,2026-07-02,CUST02693,PROD0479,1,1113.84,52.18,1061.66
TXN0000465,BR003,2026-08-28,CUST02289,PROD0215,2,1222.15,14.61,2429.69
TXN0000466,BR001,2026-06-27,CUST00904,PROD0458,15,967.76,6.02,14510.38
TXN0000467,BR005,2026-04-17,CUST00834,PROD0026,3,717.85,44.69,2108.86
TXN0000468,BR009,2026-06-23,CUST01987,PROD0169,2,1182.26,26.17,2338.35
TXN0000469,BR006,2026-07-29,CUST01198,PROD0347,8,1248.47,86.42,9901.34
TXN0000470,BR009,2026-06-25,CUST01564,PROD0282,1,1169.57,99.09,1070.48
TXN0000471,BR002,2026-06-27,CUST02340,PROD0196,4,285.51,26.03,1116.01
TXN0000472,BR009,2026-03-04,CUST00925,PROD0222,6,998.13,28.04,5960.74
TXN0000473,BR003,2026-02-01,CUST00906,PROD0241,1,1369.86,62.47,1307.39
TXN0000474,BR008,2026-02-24,CUST02799,PROD0309,10,312.58,33.5,3092.3
TXN0000475,BR005,2026-01-11,CUST01865,PROD0393,12,325.54,75.93,3830.55
TXN0000476,BR007,2026-07-03,CUST01466,PROD0039,11,818.73,13.73,8992.3
TXN0000477,BR005,2026-04-13,CUST00502,PROD0335,12,1320.07,50.34,15790.5
TXN0000478,BR010,2026-04-09,CUST02398,PROD0306,11,803.14,22.85,8811.69
TXN0000479,BR005,2026-03-13,CUST01811,PROD0035,10,1211.15,23.36,12088.14
TXN0000480,BR009,2026-07-15,CUST00045,PROD0169,4,1392.65,64.92,5505.68
TXN0000481,BR007,2026-06-18,CUST01916,PROD0135,4,340.5,60.13,1301.87
TXN0000482,BR002,2026-08-14,CUST01298,PROD0437,13,802.27,45.86,10383.65
TXN0000483,BR007,2026-07-04,CUST01818,PROD0461,3,186.82,6.1,554.36
TXN0000484,BR009,2026-04-21,CUST00535,PROD0120,4,609.91,42.13,2397.51
TXN0000485,BR010,2026-06-25,CUST01155,PROD0365,4,7.89,7.89,23.67
TXN0000486,BR003,2026-03-14,CUST02832,PROD0251,12,385.32,96.75,4527.09
TXN0000487,BR010,2026-06-20,CUST01340,PROD0412,1,985.36,45.37,939.99
TXN0000488,BR008,2026-06-28,CUST00379,PROD0048,12,1073.76,42.66,12842.46
TXN0000489,BR005,2026-02-19,CUST01799,PROD0180,11,928.52,18.9,10194.82
TXN0000490,BR007,2026-06-06,CUST00001,PROD0100,6,788.73,69.84,4662.54
TXN0000491,BR010,2026-08-09,CUST01802,PROD0453,6,693.88,43.11,4120.17
TXN0000492,BR001,2026-08-09,CUST00853,PROD0410,15,911.67,57.58,13617.47
TXN0000493,BR006,2026-08-30,CUST01532,PROD0422,4,504.45,64.24,1953.56
TXN0000494,BR003,2026-03-04,CUST02579,PROD0144,13,456.77,75.07,5862.94
TXN0000495,BR010,2026-04-09,CUST01600,PROD0431,3,1168.68,46.31,3459.73
TXN0000496,BR007,2026-01-12,CUST00223,PROD0178,5,737.17,68.93,3616.92
TXN0000497,BR005,2026-04-27,CUST02170,PROD0240,10,1468.37,85.84,14597.86
TXN0000498,BR004,2026-04-24,CUST01430,PROD0213,15,489.33,81.63,7258.32
TXN0000499,BR005,2026-07-07,CUST00455,PROD0013,11,168.11,59.12,1790.09
TXN0000500,BR008,2026-05-15,CUST02564,PROD0301,4,712.87,86.36,2765.12
TXN0000501,BR008,2026-06-21,CUST00482,PROD0063,5,1033.99,25.44,5144.51
TXN0000502,BR002,2026-06-13,CUST02683,PROD0126,5,1190.35,82.57,5869.18
TXN0000503,BR006,2026-04-06,CUST02696,PROD0294,9,615.47,24.06,5515.17
TXN0000504,BR003,2026-04-06,CUST01575,PROD0372,4,1069.1,59.99,4216.41
TXN0000505,BR003,2026-05-27,CUST02981,PROD0178,8,914.01,46.46,7265.62
TXN0000506,BR004,2026-01-23,CUST01128,PROD0424,15,1416.0,1.12,21238.88
TXN0000507,BR004,2026-02-28,CUST01563,PROD0171,15,835.49,67.11,12465.24
TXN0000508,BR010,2026-03-21,CUST00476,PROD0126,12,279.42,85.5,3267.54
TXN0000509,BR009,2026-08-28,CUST02552,PROD0286,10,1225.16,99.57,12152.03
TXN0000510,BR002,2026-06-13,CUST01463,PROD0480,7,272.44,93.59,1813.49
TXN0000511,BR001,2026-08-30,CUST01074,PROD0355,11,1241.9,77.56,13583.34
TXN0000512,BR004,2026-03-22,CUST00991,PROD0090,5,239.5,54.41,1143.09
TXN0000513,BR005,2026-06-30,CUST00873,PROD0219,11,1324.19,57.99,14508.1
TXN0000514,BR008,2026-01-06,CUST00764,PROD0218,11,891.62,80.91,9726.91
TXN0000515,BR008,2026-05-12,CUST02929,PROD0288,10,1455.23,70.53,14481.77
TXN0000516,BR007,2026-04-30,CUST02971,PROD0336,14,47.13,66.8,593.02
TXN0000517,BR006,2026-04-06,CUST02215,PROD0366,10,1357.34,77.67,13495.73
TXN0000518,BR001,2026-04-21,CUST02166,PROD0050,11,262.23,17.06,2867.47
TXN0000519,BR003,2026-05-19,CUST02079,PROD0151,2,263.44,40.96,485.92
TXN0000520,BR008,2026-06-07,CUST02947,PROD0215,4,194.3,6.67,770.53
TXN0000521,BR004,2026-06-12,CUST02421,PROD0277,10,791.88,81.54,7837.26
TXN0000522,BR002,2026-07-22,CUST00274,PROD0319,14,1079.13,19.39,15088.43
TXN0000523,BR008,2026-04-09,CUST02097,PROD0356,5,1462.11,40.71,7269.84
TXN0000524,BR006,2026-03-10,CUST02723,PROD0050,7,471.66,1.53,3300.09
TXN0000525,BR008,2026-03-22,CUST00177,PROD0051,1,603.09,53.1,549.99
TXN0000526,BR003,2026-03-02,CUST00190,PROD0420,8,918.84,58.14,7292.58
TXN0000527,BR009,2026-04-14,CUST00939,PROD0140,13,187.52,45.17,2392.59
TXN0000528,BR002,2026-04-17,CUST01578,PROD0249,9,398.53,84.65,3502.12
TXN0000529,BR009,2026-01-13,CUST02447,PROD0390,13,1328.07,65.16,17199.75
TXN0000530,BR010,2026-02-25,CUST00957,PROD0202,12,372.48,34.41,4435.35
TXN0000531,BR004,2026-06-08,CUST00609,PROD0075,1,153.74,20.64,133.1
TXN0000532,BR009,2026-08-21,CUST00466,PROD0333,5,918.88,12.43,4581.97
TXN0000533,BR008,2026-03-22,CUST00450,PROD0164,5,1258.2,46.71,6244.29
TXN0000534,BR003,2026-04-20,CUST00600,PROD0134,12,910.48,45.35,10880.41
TXN0000535,BR005,2026-03-05,CUST00272,PROD0053,14,667.4,99.14,9244.46
TXN0000536,BR007,2026-01-09,CUST02516,PROD0402,12,66.5,79.27,718.73
TXN0000537,BR003,2026-03-23,CUST00847,PROD0383,2,195.53,64.78,326.28
TXN0000538,BR010,2026-03-17,CUST01171,PROD0415,3,871.11,49.81,2563.52
TXN0000539,BR003,2026-06-22,CUST01825,PROD0196,8,1420.96,33.81,11333.87
TXN0000540,BR004,2026-08-13,CUST00582,PROD0299,12,313.52,4.32,3757.92
TXN0000541,BR006,2026-06-04,CUST02084,PROD0310,11,315.88,81.08,3393.6
TXN0000542,BR003,2026-03-16,CUST02390,PROD0325,15,368.15,79.77,5442.48
TXN0000543,BR008,2026-03-27,CUST00678,PROD0447,1,430.71,71.41,359.3
TXN0000544,BR010,2026-04-20,CUST00074,PROD0144,11,307.79,1.15,3384.54
TXN0000545,BR004,2026-01-03,CUST01953,PROD0374,1,656.56,74.55,582.01
TXN0000546,BR007,2026-01-23,CUST02957,PROD0427,8,286.24,6.02,2283.9
TXN0000547,BR007,2026-01-04,CUST01044,PROD0345,9,1107.55,29.49,9938.46
TXN0000548,BR009,2026-06-27,CUST00405,PROD0293,4,1106.33,43.73,4381.59
TXN0000549,BR003,2026-07-26,CUST02426,PROD0494,7,1490.15,36.26,10394.79
TXN0000550,BR010,2026-05-23,CUST00879,PROD0241,12,354.93,24.43,4234.73
TXN0000551,BR003,2026-03-17,CUST02293,PROD0237,3,15.66,11.74,35.24
TXN0000552,BR001,2026-03-25,CUST02378,PROD0445,7,205.81,76.69,1363.98
TXN0000553,BR007,2026-03-31,CUST02616,PROD0222,5,656.08,92.06,3188.34
TXN0000554,BR002,2026-08-17,CUST01746,PROD0203,2,645.22,59.24,1231.2
TXN0000555,BR001,2026-01-08,CUST02081,PROD0387,7,963.8,28.36,6718.24
TXN0000556,BR001,2026-04-13,CUST00295,PROD0283,9,142.84,62.68,1222.88
TXN0000557,BR009,2026-01-11,CUST00839,PROD0054,9,748.65,92.0,6645.85
TXN0000558,BR009,2026-06-06,CUST00136,PROD0079,4,570.49,28.52,2253.44
TXN0000559,BR008,2026-07-22,CUST00643,PROD0063,13,1103.8,25.98,14323.42
TXN0000560,BR001,2026-04-03,CUST00050,PROD0230,5,481.96,7.83,2401.97
TXN0000561,BR005,2026-08-09,CUST01951,PROD0331,4,382.26,51.62,1477.42
TXN0000562,BR002,2026-08-13,CUST02817,PROD0440,3,229.28,91.18,596.66
TXN0000563,BR007,2026-08-01,CUST02254,PROD0468,4,1077.83,40.26,4271.06
TXN0000564,BR001,2026-07-14,CUST02248,PROD0478,2,52.37,26.18,78.56
TXN0000565,BR006,2026-01-18,CUST02324,PROD0285,15,1266.71,15.12,18985.53
TXN0000566,BR002,2026-06-08,CUST02263,PROD0229,3,770.45,70.5,2240.85
TXN0000567,BR002,2026-03-27,CUST02026,PROD0423,12,352.99,21.66,4214.22
TXN0000568,BR009,2026-08-13,CUST01874,PROD0406,10,256.3,94.57,2468.43
TXN0000569,BR004,2026-03-09,CUST00936,PROD0438,7,1400.98,62.51,9744.35
TXN0000570,BR009,2026-06-11,CUST00854,PROD0118,15,534.07,51.07,7959.98
TXN0000571,BR002,2026-03-03,CUST00688,PROD0143,3,1151.26,7.46,3446.32
TXN0000572,BR003,2026-07-06,CUST00570,PROD0465,8,620.24,63.41,4898.51
TXN0000573,BR005,2026-02-10,CUST02071,PROD0451,6,504.25,17.35,3008.15
TXN0000574,BR009,2026-04-04,CUST02997,PROD0164,13,848.58,3.53,11028.01
TXN0000575,BR007,2026-02-06,CUST00075,PROD0321,3,5.27,3.95,11.86
TXN0000576,BR001,2026-08-19,CUST02234,PROD0260,3,66.21,49.66,148.97
TXN0000577,BR001,2026-02-11,CUST01815,PROD0363,4,1493.11,96.1,5876.34
TXN0000578,BR008,2026-06-27,CUST02548,PROD0005,9,588.27,48.3,5246.13
TXN0000579,BR010,2026-01-26,CUST02858,PROD0130,7,1311.8,14.55,9168.05
TXN0000580,BR010,2026-08-27,CUST00483,PROD0326,3,958.32,19.91,2855.05
TXN0000581,BR006,2026-02-26,CUST00690,PROD0237,6,1435.37,79.36,8532.86
TXN0000582,BR006,2026-02-03,CUST01461,PROD0349,8,1204.81,46.23,9592.25
TXN0000583,BR007,2026-05-30,CUST02292,PROD0356,2,517.37,24.96,1009.78
TXN0000584,BR004,2026-04-14,CUST02804,PROD0187,8,1072.52,51.11,8529.05
TXN0000585,BR010,2026-03-08,CUST02041,PROD0453,7,183.51,46.47,1238.1
TXN0000586,BR006,2026-08-17,CUST02411,PROD0329,8,1428.47,10.8,11416.96
TXN0000587,BR009,2026-06-12,CUST01183,PROD0457,15,222.07,10.36,3320.69
TXN0000588,BR010,2026-02-23,CUST02399,PROD0367,8,852.29,53.26,6765.06
TXN0000589,BR009,2026-08-01,CUST00951,PROD0331,10,1355.37,46.01,13507.69
TXN0000590,BR005,2026-03-11,CUST00303,PROD0440,10,950.76,90.89,9416.71
TXN0000591,BR007,2026-03-29,CUST01835,PROD0230,12,1163.79,52.07,13913.41
TXN0000592,BR007,2026-05-27,CUST02593,PROD0384,12,512.94,85.99,6069.29
TXN0000593,BR004,2026-05-21,CUST01143,PROD0106,5,373.01,46.61,1818.44
TXN0000594,BR003,2026-07-29,CUST00856,PROD0354,5,870.72,18.79,4334.81
TXN0000595,BR005,2026-06-17,CUST00046,PROD0437,3,1280.04,51.2,3788.92
TXN0000596,BR010,2026-02-22,CUST01455,PROD0157,14,888.41,9.36,12428.38
TXN0000597,BR004,2026-01-24,CUST02650,PROD0175,5,451.31,36.38,2220.17
TXN0000598,BR010,2026-02-07,CUST02129,PROD0493,5,325.64,25.84,1602.36
TXN0000599,BR001,2026-08-07,CUST00648,PROD0276,7,434.96,65.02,2979.7
TXN0000600,BR008,2026-01-28,CUST02868,PROD0009,9,747.7,3.47,6725.83
TXN0000601,BR007,2026-05-15,CUST01498,PROD0076,13,458.81,15.89,5948.64
TXN0000602,BR009,2026-08-10,CUST01029,PROD0333,8,298.14,3.63,2381.49
TXN0000603,BR002,2026-04-04,CUST01839,PROD0204,1,246.11,2.51,243.6
TXN0000604,BR008,2026-01-25,CUST02357,PROD0351,9,309.9,43.26,2745.84
TXN0000605,BR006,2026-02-10,CUST00602,PROD0171,3,11.65,0.26,34.69
TXN0000606,BR001,2026-03-08,CUST02620,PROD0295,11,612.46,96.52,6640.54
TXN0000607,BR009,2026-02-07,CUST02277,PROD0079,7,1084.84,17.93,7575.95
TXN0000608,BR006,2026-01-31,CUST00796,PROD0405,13,339.01,44.91,4362.22
TXN0000609,BR002,2026-07-19,CUST00979,PROD0176,1,462.85,2.11,460.74
TXN0000610,BR009,2026-02-20,CUST00826,PROD0253,6,517.03,26.25,3075.93
TXN0000611,BR006,2026-05-13,CUST01506,PROD0183,1,1026.82,76.07,950.75
TXN0000612,BR004,2026-06-12,CUST02673,PROD0369,12,677.16,84.69,8041.23
TXN0000613,BR008,2026-04-10,CUST01242,PROD0495,8,908.28,56.36,7209.88
TXN0000614,BR005,2026-08-29,CUST01320,PROD0023,13,483.91,16.2,6274.63
TXN0000615,BR010,2026-01-25,CUST02884,PROD0066,2,1163.9,87.99,2239.81
TXN0000616,BR004,2026-07-02,CUST02745,PROD0234,11,1427.55,54.87,15648.18
TXN0000617,BR003,2026-08-19,CUST01573,PROD0063,6,259.49,48.56,1508.38
